channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title
UCxq523tQwXhcgDDqBuwoiMQ,UVD8H3Rpzgo,SURPRISING LEON ON HIS BIRTHDAY! BEST PARTY EVER🥳,2 months ago,575,25061.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,1ZekKLQxgXw,AAJ BHABHI NE LIYA RAHUL SE BADLA | BAHOT MARA ISKO,2 months ago,658,20669.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,pAUcuG7tDFs,HAR BAAR NAYI DEMAND😤 | DESI PROBLEMS,2 months ago,706,31161.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,UeYrsv4llgI,BEACH PAR GAYE AAJ | DHOOMA THA DIYA 🔥 AAG LGA DI,3 months ago,599,27670.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,47EepDenOy8,PARENTS KE SATH BAHUT TIME KE BAAD | EMOTIONAL 😭,3 months ago,607,49937.0,False,,True,True
UCxq523tQwXhcgDDqBuwoiMQ,zRUauAE93Ow,AUSTRALIA KA FARM DEKH KAR SHOCK HO GAYE 😱 | TRACTOR AND CHERRY...,3 months ago,690,49726.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,bSvmew1KkP0,MY WIFE GOT EMOTIONAL 😭 WATCHING OUR FIRST YOUTUBE VIDEO...,3 months ago,620,50987.0,False,,False,True
UCxq523tQwXhcgDDqBuwoiMQ,ssMQI_b8fbA,SACH BTAO! KYA AAPKE YAHAN BHI AISA HOTA HAI? 🤔 AGAR NHI NHAYE TOH...,3 months ago,628,34600.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,dGuM4QG_Ua8,AAJ GHAR PE GAJARPAK BNAYA | COOKING GAJAR KA HALWA,3 months ago,581,54298.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,5wt42SpohOA,INDIAN COUPLE ROUTINE IN AUSTRALIA | HOLIDAY ROUTINE,3 months ago,772,42089.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,JFGVzuHxYbY,DIGGI KHOLI AUR NIKLA YE 😱 EXPECTED NHI THA 🎁,3 months ago,616,34550.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,XFM-cMw1y0M,INDIA VS AUSTRALIA CRICKET MATCH🏏 DESI VS AUSSIE 🥳 FULL MASTI,3 months ago,618,40817.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,djNo_lGshBY,SASUR JI NE AISA SURPRISE DIYA KI AANKHEN BHAR AAYI 😭,4 months ago,654,122318.0,False,,False,True
UCxq523tQwXhcgDDqBuwoiMQ,Hn7uYotDJ3U,"WE DID NOT EXPECT THEM TO REACT LIKE THIS 😭 | ONE SURPRISE, MANY EMOTIONS !!",4 months ago,737,46047.0,False,,False,True
UCxq523tQwXhcgDDqBuwoiMQ,YVQeGahrQoc,LAST DAY OF SCHOOL IN AUSTRALIA | YAY... EXCITED! 😃,4 months ago,607,31999.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,1QpHy9PsjSg,AAJ KITCHEN MEIN CHAMATKAR HO GYA 😱,4 months ago,539,39574.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,1rciFJR7YvE,INDIA SE KYA LEKE AAYE AUSTRALIA | UNPACKING BAGS !!,4 months ago,767,97185.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,rZIeFwYV2Fs,HIS FIRST DAY IN AUSTRALIA |,4 months ago,532,50849.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,naWGtbbJcok,PICKING HIM UP FROM THE AIRPORT | HE IS BACK😃 INDIA TO AUSTRALIA,4 months ago,584,58636.0,False,,False,False
UCxq523tQwXhcgDDqBuwoiMQ,6VTrKIAI8NE,TICKETS BOOKED | SOMEONE COMING FROM INDIA | EXCITED 😃,4 months ago,582,34022.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,Fn6RXEskNDE,"DELICIOUS, SAVORY AND CRUNCHY EGG MARTABAK FILLED WITH MEAT AND POTATOES",2 days ago,1630,56266.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,0z0ligNgHFY,"RICE WITH LIME LEAVES, GRILLED CHICKEN, GRILLED TEMPE, SAUTED LONG BEANS, ONION SAMBAL",5 days ago,1530,53807.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,URbxdHaXoIE,"MASAK IKAN GORENG, TAHU ISI, TUMIS KANGKUNG, SAMBAL BAWANG DAN LALAPAN",10 days ago,1636,102812.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,8rATGxbdads,SHOPPING AT TRADITIONAL MARKETS | FRESH VEGETABLES AND FRUIT,2 weeks ago,1624,56466.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,PxjsuRlTemo,"PESTA BBQ DI RUMAH MENU PRASMANAN BAKSO, PANGSIT, BAKWAN, TAHU ISI",2 weeks ago,1744,48048.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,hyTSdxlMpso,SHOPPING | COOKING DELICIOUS AND EASY STIR-FRIED CHICKEN,1 month ago,1384,87639.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,skl7KgLcHsw,SHOP AND COOK DELICIOUS BALADO DENDENG,1 month ago,1819,87611.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,pqd5dweB_Uk,RECIPE FOR FRIED MEAT SAUCE AND TEMPE FLOUR,2 months ago,1258,75158.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,OqgHRZiOUes,"AYAM BAKAR, BAKWAN JAGUNG, SAMBAL KECAP DAN LALAPAN",2 months ago,1311,60406.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,UBMCyEoO07M,MANCING-BELANJA-MASAK SOTO DAGING SUWIR TEMPE GORENG,3 months ago,1712,54582.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,Mh3BjL7yxgw,CHICKEN AND MUSHROOM NOODLES WITH MEATBALLS AND DUMPLINGS | DELICIOUS WITH RAMEN NOODLES,3 months ago,1335,98814.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,93xAI0J09hE,Foreign Friends React to Indonesian Food | New Year's Party at Home,3 months ago,1866,246738.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,rfRacjNhpGQ,DINNER,3 months ago,1007,36145.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,BwU6JM6N4cI,xmas,3 months ago,1614,49476.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,CAVlEk5nidU,COOKED BY MY SISTER-IN-LAW - BBQ MENU WITH THE FAMILY,4 months ago,972,51084.0,False,,False,False
UCmKxf6bbhkUuVu4Ps3bfC6A,GKtkKuI75ms,REAKSI MERTUA DAN ADIK IPAR MAKAN TERIK DAGING | BAHAGIA BISA KUMPUL,4 months ago,1477,63748.0,False,,False,False
